ID,label,pred
58440,0.1,0.28684175
58442,0.1,0.10830971
58448,0.1,0.15622588
58452,0.1,0.23381977
58453,0.1,0.07514763
58458,0.1,0.5978187
58461,0.1,0.15015769
58463,0.1,0.019564437
58464,0.1,0.29931274
58466,0.1,0.23335369
58470,0.1,0.12605406
58472,0.1,0.1423629
58473,0.1,0.255365
58475,0.1,0.055008635
58477,0.1,0.10195084
58479,0.1,0.052953828
58480,0.1,0.22453006
58482,0.1,0.08146786
58486,0.1,0.09289161
58487,0.1,0.09421357
58488,0.1,0.16054025
58489,0.1,0.2905921
58492,0.1,0.15987444
58499,0.1,0.015441071
58500,0.1,0.053702682
58503,0.1,0.3458003
58504,0.1,0.062244274
58506,0.1,0.30534327
58508,0.1,0.1720693
58509,0.1,0.020307679
58513,0.1,0.5266462
58520,0.1,0.16088948
58522,0.1,0.11313101
58524,0.1,0.040203437
58526,0.1,0.018038735
58531,0.1,0.31015876
58532,0.1,0.023347128
58536,0.1,0.16218172
58537,0.1,0.013546249
58539,0.1,0.16064374
58541,0.1,0.10600634
58543,0.1,0.019205203
58546,0.1,0.26251727
58551,0.1,0.25978565
58558,0.1,0.013813189
58560,0.1,0.32855174
58561,0.1,0.16302526
58563,0.1,0.053752758
58569,0.1,0.3486769
58570,0.1,0.12200703
58572,0.1,0.014370025
58577,0.1,0.079442345
58580,0.1,0.043087106
58581,0.1,0.13163276
58583,0.1,0.26796773
58588,0.1,0.25785953
58591,0.1,0.07598498
58592,0.1,0.11842774
58594,0.1,0.25414103
58601,0.1,0.14498165
58603,0.1,0.09565629
58611,0.1,0.09242407
58615,0.1,0.10510976
58617,0.1,0.0743333
58618,0.1,0.015756022
58621,0.1,0.16198975
58623,0.1,0.18916793
58625,0.1,0.14869052
58631,0.1,0.13563846
58632,0.1,0.20769905
58633,0.1,0.06399139
58635,0.1,0.037380934
58637,0.1,0.016703371
58640,0.1,0.30883458
58641,0.1,0.119352125
58643,0.1,0.015060294
58644,0.1,0.09925559
58647,0.1,0.17342624
58648,0.1,0.14090948
58650,0.1,0.07278542
58654,0.1,0.01828853
58655,0.1,0.06534908
58658,0.1,0.19699027
58659,0.1,0.24959579
58663,0.1,0.1339496
58665,0.1,0.016441243
58666,0.1,0.117853574
58669,0.1,0.15763377
58676,0.1,0.14421181
58678,0.1,0.059448186
58683,0.1,0.016308215
58685,0.1,0.26218298
58687,0.1,0.16553496
58690,0.1,0.17404151
58691,0.1,0.14151318
58692,0.1,0.031390633
58696,0.1,0.15028974
58700,0.1,0.20343764
58701,0.1,0.04421131
58703,0.1,0.11975938
58704,0.1,0.16846853
58705,0.1,0.06689983
58706,0.1,0.17103978
58708,0.1,0.015656851
58709,0.1,0.14273672
58710,0.1,0.01914989
58712,0.1,0.68662965
58713,0.1,0.034518305
58716,0.1,0.013181288
58719,0.1,0.12767145
58721,0.1,0.18277402
58723,0.1,0.09179412
58729,0.1,0.06447206
58734,0.1,0.015786348
58735,0.1,0.066602856
58738,0.1,0.1578019
58739,0.1,0.046402633
58747,0.1,0.022574808
58752,0.1,0.2414367
58754,0.1,0.052894622
58757,0.1,0.39067093
58761,0.1,0.1530603
58762,0.1,0.28037438
58764,0.1,0.03269183
58765,0.1,0.10204901
58769,0.1,0.28959015
58772,0.1,0.10159267
58773,0.1,0.18176945
58775,0.1,0.16179928
58777,0.1,0.14018354
58785,0.1,0.15231633
58786,0.1,0.32558462
58790,0.1,0.17981872
58791,0.1,0.012620272
58792,0.1,0.0178503
58794,0.1,0.09159738
58799,0.1,0.17200053
58805,0.1,0.107463196
58807,0.1,0.19234607
58811,0.1,0.036906898
58812,0.1,0.16010794
58814,0.1,0.021303063
58816,0.1,0.34835896
58818,0.1,0.15846941
58819,0.1,0.016556935
58821,0.1,0.27045128
58827,0.1,0.021596009
58831,0.1,0.1210494
58832,0.1,0.12002345
58834,0.1,0.01665327
58837,0.1,0.01691508
58841,0.1,0.160783
58846,0.1,0.1449282
58847,0.1,0.1409214
58849,0.1,0.03933896
58851,0.1,0.022771005
58854,0.1,0.3011543
58860,0.1,0.11895537
58861,0.1,0.08778055
58862,0.1,0.038908407
58863,0.1,0.40798092
58864,0.1,0.20055102
58865,0.1,0.108000815
58867,0.1,0.23823264
58870,0.1,0.083054975
58877,0.1,0.03561034
58879,0.1,0.19574785
58881,0.1,0.2315371
58887,0.1,0.25315222
58893,0.1,0.03332367
58894,0.1,0.13645095
58897,0.1,0.1849137
58901,0.1,0.09799438
58906,0.1,0.1480221
58908,0.1,0.1588886
58916,0.1,0.017399153
58918,0.1,0.08109178
58922,0.1,0.2130774
58924,0.1,0.1590483
58926,0.1,0.47095928
58927,0.1,0.43251753
58928,0.1,0.4115984
58929,0.1,0.20655839
58931,0.1,0.056622453
58933,0.1,0.07369341
58935,0.1,0.122082174
58949,0.1,0.036620874
58950,0.1,0.10390487
58951,0.1,0.20584923
58952,0.1,0.064644694
58954,0.1,0.3106187
58956,0.1,0.24147518
58958,0.1,0.04714284
58959,0.1,0.26400366
58960,0.1,0.1431141
58962,0.1,0.16361256
58964,0.1,0.043911394
58967,0.1,0.038577713
58968,0.1,0.3675938
58970,0.1,0.01832368
58972,0.1,0.031062394
58973,0.1,0.1872988
58977,0.1,0.44798088
58981,0.1,0.03840816
58987,0.1,0.29383916
58988,0.1,0.14104833
58989,0.1,0.30635205
58992,0.1,0.1698617
58994,0.1,0.31981406
58995,0.1,0.49851507
58996,0.1,0.5888807
58997,0.1,0.014283337
58999,0.1,0.09893664
59002,0.1,0.15204142
59004,0.1,0.012942584
59006,0.1,0.04715665
59007,0.1,0.14912225
59008,0.1,0.34056976
59010,0.1,0.20625348
59013,0.1,0.16220807
59017,0.1,0.116060786
59023,0.1,0.2508997
59024,0.1,0.013425027
59025,0.1,0.016612587
59028,0.1,0.01706323
59029,0.1,0.27333125
59030,0.1,0.14222516
59034,0.1,0.31323785
59041,0.1,0.064677715
59042,0.1,0.27686724
59046,0.1,0.04137284
59053,0.1,0.07794742
59054,0.1,0.26013952
59055,0.1,0.29254067
59057,0.1,0.45734394
59061,0.1,0.26775172
59066,0.1,0.5216588
59070,0.1,0.42684907
59072,0.1,0.021471292
59075,0.1,0.01993556
59078,0.1,0.4141895
59082,0.1,0.33049116
59087,0.1,0.5797684
59089,0.1,0.27389342
59090,0.1,0.19332573
59092,0.1,0.55963576
59093,0.1,0.2261488
59097,0.1,0.016739884
59100,0.1,0.2813088
59101,0.1,0.2807699
59103,0.1,0.049806654
59107,0.1,0.3040429
59111,0.1,0.04034855
59114,0.1,0.025937453
59115,0.1,0.25279588
59116,0.1,0.04996179
59118,0.1,0.2978903
59120,0.1,0.040745374
59121,0.1,0.27225348
59123,0.1,0.1186826
59127,0.1,0.2740059
59129,0.1,0.3193982
59132,0.1,0.08509265
59136,0.1,0.10925553
59137,0.1,0.049291536
59140,0.1,0.014542677
59141,0.1,0.40778828
59142,0.1,0.3113485
59143,0.1,0.122516304
59146,0.1,0.06857217
59147,0.1,0.54701924
59148,0.1,0.31953168
59150,0.1,0.0907697
59157,0.1,0.04432957
59163,0.1,0.2238943
59165,0.1,0.26444274
59167,0.1,0.037525404
59178,0.1,0.107932925
59180,0.1,0.25221637
59182,0.1,0.47809243
59183,0.1,0.228976
59186,0.1,0.07506858
59188,0.1,0.24591543
59195,0.1,0.13627069
59199,0.1,0.12634885
59204,0.1,0.31655174
59207,0.1,0.08032882
59208,0.1,0.31085068
59210,0.1,0.15419038
59211,0.1,0.2792813
59214,0.1,0.3059133
59216,0.1,0.2827452
59217,0.1,0.3079964
59220,0.1,0.2557271
59221,0.1,0.298683
59224,0.1,0.27899757
59226,0.1,0.3314283
59228,0.1,0.10795718
59229,0.1,0.04097454
59230,0.1,0.18863022
59232,0.1,0.15595901
59233,0.1,0.25972682
59234,0.1,0.23220654
59238,0.1,0.29965237
59239,0.1,0.068801686
59243,0.1,0.3651912
59246,0.1,0.34875494
59247,0.1,0.072894245
59250,0.1,0.40148667
59259,0.1,0.14149012
59265,0.1,0.21802172
59267,0.1,0.21073975
59268,0.1,0.32840836
59275,0.1,0.14071462
59278,0.1,0.2880688
59279,0.1,0.054104008
59280,0.1,0.027896682
59281,0.1,0.3623494
59284,0.1,0.28802082
59286,0.1,0.36537632
59288,0.1,0.14323707
59290,0.1,0.32523438
59295,0.1,0.49859768
59296,0.1,0.23494521
59299,0.1,0.18797027
59300,0.1,0.052490376
59301,0.1,0.06776215
59302,0.1,0.17065762
59304,0.1,0.57821035
59306,0.1,0.35407117
59308,0.1,0.25385422
59309,0.1,0.21914685
59312,0.1,0.11827639
59314,0.1,0.0514235
59315,0.1,0.05740821
59317,0.1,0.23538518
59318,0.1,0.0703295
59321,0.1,0.59564865
59322,0.1,0.10009986
59323,0.1,0.049995188
59327,0.1,0.35387146
59330,0.1,0.30909714
59333,0.1,0.31609032
59341,0.1,0.19904694
59342,0.1,0.47321317
59344,0.1,0.13403775
59346,0.1,0.118255995
59347,0.1,0.21800537
59349,0.1,0.042316057
59350,0.1,0.24624388
59351,0.1,0.049452152
59353,0.1,0.35177243
59356,0.1,0.296645
59357,0.1,0.36578378
59358,0.1,0.32647383
59363,0.1,0.056591667
59364,0.1,0.2632923
59365,0.1,0.19265544
59372,0.1,0.095811546
59375,0.1,0.055369966
59385,0.1,0.045355912
59390,0.1,0.061421856
59391,0.1,0.23347634
59392,0.1,0.28106284
59394,0.1,0.25426352
59398,0.1,0.09232077
59399,0.1,0.10866542
59400,0.1,0.48447382
59401,0.1,0.033615977
59403,0.1,0.29625297
59409,0.1,0.1125096
59413,0.1,0.19612369
59419,0.1,0.28274432
59420,0.1,0.031886894
59422,0.1,0.24827519
59423,0.1,0.09581611
59428,0.1,0.10700838
59429,0.1,0.15896451
59433,0.1,0.12451303
59435,0.1,0.10625327
59436,0.1,0.04074117
59437,0.1,0.14752291
59439,0.1,0.2149193
59441,0.1,0.08538778
59442,0.1,0.11363194
59444,0.1,0.0775033
59446,0.1,0.054571074
59447,0.1,0.14321126
59450,0.1,0.11087546
59451,0.1,0.022452673
59457,0.1,0.5243128
59458,0.1,0.2660854
59463,0.1,0.41024834
59467,0.1,0.068530045
59470,0.1,0.34681734
59473,0.1,0.5858996
59475,0.1,0.13107806
59477,0.1,0.14448836
59478,0.1,0.010287592
59480,0.1,0.43106988
59481,0.1,0.14893971
59484,0.1,0.31942108
59486,0.1,0.30064753
59487,0.1,0.47424668
59494,0.1,0.031980623
59499,0.1,0.3498179
59501,0.1,0.20479208
59502,0.1,0.2251302
59503,0.1,0.47256142
59505,0.1,0.12458438
59507,0.1,0.0646219
59508,0.1,0.37615997
59512,0.1,0.13567942
59513,0.1,0.078994796
59514,0.1,0.28246218
59522,0.1,0.032169096
59527,0.1,0.20456915
59528,0.1,0.044956174
59529,0.1,0.19713375
59533,0.1,0.121165775
59534,0.1,0.04604056
59540,0.1,0.08935051
59545,0.1,0.14591694
59548,0.1,0.335745
59549,0.1,0.3481036
59552,0.1,0.085264504
59553,0.1,0.099182874
59554,0.1,0.12397125
59555,0.1,0.30146116
59556,0.1,0.0437869
59558,0.1,0.40195063
59560,0.1,0.07262541
59561,0.1,0.15519582
59570,0.1,0.06563868
59571,0.1,0.29118553
59572,0.1,0.25505668
59573,0.1,0.10103874
59581,0.1,0.10619622
59582,0.1,0.061684158
59584,0.1,0.13143797
59588,0.1,0.09800916
59590,0.1,0.044595614
59591,0.1,0.18078813
59592,0.1,0.1561445
59593,0.1,0.09384072
59597,0.1,0.36034054
59612,0.1,0.29723793
59613,0.1,0.27212787
59615,0.1,0.09715846
59620,0.1,0.20066439
59621,0.1,0.04693334
59624,0.1,0.05637971
59626,0.1,0.21689777
59629,0.1,0.20165093
59630,0.1,0.21058413
59631,0.1,0.033107776
59635,0.1,0.21521506
59636,0.1,0.3322421
59638,0.1,0.042641826
59639,0.1,0.055271897
59641,0.1,0.12141462
59642,0.1,0.07469663
59643,0.1,0.06950049
59644,0.1,0.2094779
59645,0.1,0.025182437
59647,0.1,0.10833106
59648,0.1,0.6028638
59650,0.1,0.37257704
59653,0.1,0.052143745
59656,0.1,0.026754756
59658,0.1,0.13554183
59659,0.1,0.16875459
59660,0.1,0.26718518
59661,0.1,0.050506327
59662,0.1,0.15759674
59664,0.1,0.09929089
59665,0.1,0.22429843
59666,0.1,0.05405952
59668,0.1,0.4079068
59672,0.1,0.16218458
59675,0.1,0.2875986
59676,0.1,0.02890774
59687,0.1,0.05823584
59688,0.1,0.20551296
59689,0.1,0.4441028
59695,0.1,0.07433507
59697,0.1,0.24058357
59700,0.1,0.35236388
59703,0.1,0.19696397
59707,0.1,0.15192409
59710,0.1,0.34988606
59711,0.1,0.11324907
59712,0.1,0.62865514
59715,0.1,0.030282272
59717,0.1,0.050091505
59718,0.1,0.07529439
59721,0.1,0.35520986
59724,0.1,0.04484844
59725,0.1,0.09793316
59726,0.1,0.018940737
59729,0.1,0.32511383
59740,0.1,0.098864324
59741,0.1,0.1602067
59742,0.1,0.19962583
59744,0.1,0.20245911
59745,0.1,0.09623704
59747,0.1,0.056016136
59750,0.1,0.025973655
59753,0.1,0.17848366
59755,0.1,0.12645562
59756,0.1,0.055627804
59757,0.1,0.0952922
59758,0.1,0.12623401
59759,0.1,0.17543961
59762,0.1,0.19558695
59765,0.1,0.11394323
59770,0.1,0.11006702
59773,0.1,0.111643516
59774,0.1,0.3119653
59775,0.1,0.07074929
59776,0.1,0.04567608
59783,0.1,0.27144685
59785,0.1,0.15447909
59788,0.1,0.15739164
59789,0.1,0.46900633
59791,0.1,0.04384413
59795,0.1,0.45830753
59796,0.1,0.20802632
59801,0.1,0.13901159
59804,0.1,0.102137454
59805,0.1,0.26751557
59809,0.1,0.035938565
59810,0.1,0.10352842
59813,0.1,0.3065471
59816,0.1,0.13387167
59818,0.1,0.122930385
59820,0.1,0.30530465
59821,0.1,0.1308086
59822,0.1,0.24635516
59823,0.1,0.30073887
59825,0.1,0.14245565
59827,0.1,0.048374284
59828,0.1,0.28106302
59829,0.1,0.044310227
59832,0.1,0.11145123
59834,0.1,0.14782833
59835,0.1,0.08734955
59836,0.1,0.14012136
59837,0.1,0.22168574
59838,0.1,0.25895768
59840,0.1,0.33036727
59842,0.1,0.0750323
59847,0.1,0.5113148
59852,0.1,0.028345773
59853,0.1,0.030260708
59855,0.1,0.11244984
59856,0.1,0.19835518
59857,0.1,0.24133623
59860,0.1,0.48297754
59863,0.1,0.08418612
59864,0.1,0.13644029
59867,0.1,0.047155365
59871,0.1,0.34784472
59872,0.1,0.06117283
59879,0.1,0.12382171
59881,0.1,0.0772268
59883,0.1,0.5254365
59885,0.1,0.050920535
59887,0.1,0.3450532
59890,0.1,0.27780882
59892,0.1,0.083173454
59898,0.1,0.46057817
59903,0.1,0.19386041
59908,0.1,0.044050306
59911,0.1,0.21349509
59913,0.1,0.24830486
59917,0.1,0.17177062
59920,0.1,0.37326026
59921,0.1,0.05403201
59925,0.1,0.1569311
59927,0.1,0.08324139
59931,0.1,0.2352327
59932,0.1,0.1284852
59936,0.1,0.19775699
59937,0.1,0.33854
59938,0.1,0.516548
59941,0.1,0.17756341
59944,0.1,0.05226102
59946,0.1,0.10793521
59947,0.1,0.07431967
59949,0.1,0.28496557
59955,0.1,0.08671802
59956,0.1,0.13676733
59966,0.1,0.07166786
59968,0.1,0.07375369
59969,0.1,0.109886765
59970,0.1,0.022608517
59972,0.1,0.49469286
59973,0.1,0.1053165
59981,0.1,0.44584617
59984,0.1,0.14606674
59985,0.1,0.05684982
59988,0.1,0.3301951
59989,0.1,0.16551562
59991,0.1,0.12678157
59992,0.1,0.34500122
59994,0.1,0.07139256
59998,0.1,0.2944588
60000,0.1,0.10630584
60005,0.1,0.05306229
60006,0.1,0.08394502
60007,0.1,0.08100869
60010,0.1,0.42126337
60013,0.1,0.1250008
60016,0.1,0.25218135
60017,0.1,0.12210461
60019,0.1,0.05992512
60022,0.1,0.038851693
60024,0.1,0.06944647
60025,0.1,0.27892333
60028,0.1,0.13976002
60029,0.1,0.16310741
60036,0.1,0.020549962
60039,0.1,0.17316036
60046,0.1,0.13170034
60050,0.1,0.23407789
60051,0.1,0.2093706
60055,0.1,0.21929377
60056,0.1,0.24993102
60060,0.1,0.23811209
60061,0.1,0.09169697
60064,0.1,0.20839179
60065,0.1,0.030865854
60066,0.1,0.06654558
60067,0.1,0.14448269
60070,0.1,0.09450084
60081,0.1,0.3197096
60082,0.1,0.32676607
60083,0.1,0.16402133
60084,0.1,0.23182297
60085,0.1,0.08817865
60087,0.1,0.13781786
60091,0.1,0.092144966
60092,0.1,0.2991873
60094,0.1,0.23130539
60096,0.1,0.50419325
60097,0.1,0.06570129
60105,0.1,0.082591474
60107,0.1,0.6546794
60109,0.1,0.044116013
60110,0.1,0.14663465
60112,0.1,0.34667838
60113,0.1,0.09375896
60115,0.1,0.14786844
60117,0.1,0.06932769
60120,0.1,0.10586311
60121,0.1,0.015865332
60123,0.1,0.15870158
60124,0.1,0.0932202
60125,0.1,0.052188456
60128,0.1,0.071824946
60130,0.1,0.12187297
60131,0.1,0.4812071
60135,0.1,0.09489471
60140,0.1,0.14200084
60141,0.1,0.09365533
60142,0.1,0.15006219
60148,0.1,0.17757398
60150,0.1,0.06980641
60152,0.1,0.49069983
60157,0.1,0.105542965
60159,0.1,0.072223164
60161,0.1,0.20573327
60163,0.1,0.21691345
60164,0.1,0.26185414
60168,0.1,0.06646338
60170,0.1,0.06818614
60175,0.1,0.13965113
60181,0.1,0.17865896
60182,0.1,0.09803557
60190,0.1,0.4852794
60191,0.1,0.12188451
60207,0.1,0.24735197
60208,0.1,0.08865909
60210,0.1,0.062618695
60211,0.1,0.31296223
60214,0.1,0.38550115
60217,0.1,0.20132282
60221,0.1,0.1290517
60222,0.1,0.037253637
60224,0.1,0.41994125
60225,0.1,0.1937628
60226,0.1,0.15117304
60227,0.1,0.25442526
60229,0.1,0.33279645
60233,0.1,0.22007513
60234,0.1,0.15947841
60238,0.1,0.31632966
60239,0.1,0.12746511
60240,0.1,0.17078476
60243,0.1,0.08729644
60246,0.1,0.08624138
60248,0.1,0.14085619
60249,0.1,0.0986446
60252,0.1,0.25257865
60259,0.1,0.40875742
60260,0.1,0.19907963
60263,0.1,0.27734634
60264,0.1,0.04835059
60268,0.1,0.3111088
60269,0.1,0.36680475
60271,0.1,0.18747513
60276,0.1,0.2552723
60282,0.1,0.32737297
60288,0.1,0.08928721
60289,0.1,0.24134023
60299,0.1,0.41146636
60301,0.1,0.11861875
60302,0.1,0.012059396
60304,0.1,0.08627101
60310,0.1,0.060528073
60315,0.1,0.1988516
60316,0.1,0.046869077
60318,0.1,0.18092434
60319,0.1,0.26466066
60320,0.1,0.26556996
60327,0.1,0.10125688
60328,0.1,0.27335456
60330,0.1,0.22673115
60331,0.1,0.26711005
60332,0.1,0.1485561
60334,0.1,0.2639255
60335,0.1,0.13475415
60336,0.1,0.27053282
60341,0.1,0.29146132
60343,0.1,0.13800994
60346,0.1,0.4148106
60348,0.1,0.3402228
60350,0.1,0.11932434
60360,0.1,0.23067147
60361,0.1,0.13544203
60363,0.1,0.27487648
60364,0.1,0.438077
60365,0.1,0.23714364
60366,0.1,0.2460598
60372,0.1,0.064495645
60375,0.1,0.11871802
60376,0.1,0.05486843
60377,0.1,0.22598681
60380,0.1,0.06560766
60383,0.1,0.14408354
60384,0.1,0.023075549
60392,0.1,0.22923316
60393,0.1,0.21448053
60396,0.1,0.20124839
60397,0.1,0.28166378
60398,0.1,0.15576857
60399,0.1,0.06271589
60400,0.1,0.30269173
60401,0.1,0.085762426
60403,0.1,0.16919374
60405,0.1,0.043544684
60416,0.1,0.1669531
60417,0.1,0.058761314
60418,0.1,0.07756099
60419,0.1,0.04190714
60420,0.1,0.2830114
60423,0.1,0.08040285
60424,0.1,0.11423091
60432,0.1,0.14595427
60433,0.1,0.1647226
60435,0.1,0.2552723
60437,0.1,0.0533828
60438,0.1,0.24912302
60445,0.1,0.18921159
60446,0.1,0.3444866
60447,0.1,0.06779075
60449,0.1,0.12488379
60451,0.1,0.2959182
60452,0.1,0.19118734
60457,0.1,0.25128108
60458,0.1,0.27437392
60466,0.1,0.17455547
60468,0.1,0.09433325
60469,0.1,0.5478768
60470,0.1,0.08452147
60474,0.1,0.16670325
60475,0.1,0.07170335
60479,0.1,0.1773724
60480,0.1,0.15696223
60481,0.1,0.10463758
60490,0.1,0.07950662
60491,0.1,0.20051375
60492,0.1,0.25199243
60496,0.1,0.3561701
60497,0.1,0.41042718
60500,0.1,0.15304872
60508,0.1,0.20411688
60509,0.1,0.09980066
60511,0.1,0.21383502
60514,0.1,0.11194272
60517,0.1,0.16956814
60520,0.1,0.07928962
60522,0.1,0.16217998
60528,0.1,0.10403119
60530,0.1,0.29564813
60534,0.1,0.08713037
60536,0.1,0.31298545
60537,0.1,0.17721318
60540,0.1,0.051237848
60542,0.1,0.34828088
60543,0.1,0.25039122
60544,0.1,0.18070395
60547,0.1,0.05281913
60550,0.1,0.11072206
60551,0.1,0.042832255
60552,0.1,0.32438982
60554,0.1,0.06320532
60556,0.1,0.16445738
60560,0.1,0.23012938
60562,0.1,0.20799412
60564,0.1,0.32861102
60567,0.1,0.2433325
60568,0.1,0.15603903
60572,0.1,0.069450885
60574,0.1,0.15602416
60579,0.1,0.14735861
60582,0.1,0.13005523
60583,0.1,0.2207779
60588,0.1,0.054767743
60589,0.1,0.42799222
60593,0.1,0.19938394
60603,0.1,0.06998101
60604,0.1,0.10693753
60606,0.1,0.18417782
60607,0.1,0.08926621
60610,0.1,0.21040364
60612,0.1,0.3410531
60614,0.1,0.2138841
60616,0.1,0.11068646
60617,0.1,0.11137533
60622,0.1,0.37682247
60624,0.1,0.018143782
60626,0.1,0.23769437
60627,0.1,0.12393005
60628,0.1,0.20779452
60630,0.1,0.40487534
60631,0.1,0.22422011
60632,0.1,0.40814224
60635,0.1,0.10106586
60637,0.1,0.2522344
60638,0.1,0.24044658
60639,0.1,0.1551797
60640,0.1,0.16024978
60645,0.1,0.024356589
60646,0.1,0.10984928
60647,0.1,0.07865124
60650,0.1,0.2640025
60655,0.1,0.12593988
60656,0.1,0.019866731
60660,0.1,0.026674083
60663,0.1,0.072081216
60671,0.1,0.20695002
60674,0.1,0.2733166
60678,0.1,0.1779293
60679,0.1,0.2507592
60681,0.1,0.09363571
60682,0.1,0.18890499
60684,0.1,0.14900619
60685,0.1,0.2300849
60687,0.1,0.2830837
60688,0.1,0.24897127
60691,0.1,0.21039756
60692,0.1,0.03446406
60695,0.1,0.28796002
60697,0.1,0.12955189
60702,0.1,0.115280695
60703,0.1,0.2269733
60706,0.1,0.24300785
60707,0.1,0.2687504
60708,0.1,0.11213424
60710,0.1,0.22502336
60711,0.1,0.019002022
60713,0.1,0.13729271
60715,0.1,0.14350154
60717,0.1,0.16792843
60720,0.1,0.006252988
60725,0.1,0.047195617
60726,0.1,0.24459264
60727,0.1,0.24351323
60728,0.1,0.58008
60730,0.1,0.23003456
60736,0.1,0.20461342
60737,0.1,0.11328504
60741,0.1,0.23471938
60745,0.1,0.3236652
60747,0.1,0.28289762
60752,0.1,0.10224003
60754,0.1,0.08426849
60755,0.1,0.101414196
60757,0.1,0.11478525
60760,0.1,0.28762883
60761,0.1,0.24308027
60762,0.1,0.14218968
60764,0.1,0.086716816
60765,0.1,0.14893825
60767,0.1,0.15494448
60768,0.1,0.3212638
60770,0.1,0.84634304
60772,0.1,0.4438463
60776,0.1,0.017031979
60781,0.1,0.20908973
60782,0.1,0.18975213
60789,0.1,0.11048631
60794,0.1,0.47417966
60798,0.1,0.17958893
60799,0.1,0.2698736
60801,0.1,0.057631128
60802,0.1,0.08691032
60809,0.1,0.20328608
60812,0.1,0.19617827
60813,0.1,0.08921848
60817,0.1,0.19823483
60819,0.1,0.21384312
60824,0.1,0.12043049
60825,0.1,0.26249257
60828,0.1,0.20627981
60830,0.1,0.10044908
60832,0.1,0.21374904
60836,0.1,0.07460961
60838,0.1,0.060703035
60840,0.1,0.08517249
60843,0.1,0.11263737
60846,0.1,0.12199324
60849,0.1,0.33650407
60854,0.1,0.08615158
60855,0.1,0.3375517
60856,0.1,0.22410582
60858,0.1,0.34200913
60860,0.1,0.042452697
60868,0.1,0.16167916
60869,0.1,0.21417212
60870,0.1,0.055476062
60874,0.1,0.38209265
60878,0.1,0.17206365
60879,0.1,0.0540189
60887,0.1,0.1958908
60888,0.1,0.23455308
60889,0.1,0.10051439
60891,0.1,0.08517249
60893,0.1,0.2010719
60896,0.1,0.20044284
60897,0.1,0.014786228
60898,0.1,0.12563704
60900,0.1,0.17069767
60901,0.1,0.17348604
60902,0.1,0.39673814
60903,0.1,0.06868385
60906,0.1,0.32683182
60907,0.1,0.16246842
60909,0.1,0.34632233
60912,0.1,0.21676414
60915,0.1,0.07762116
60916,0.1,0.21570137
60919,0.1,0.21847941
60921,0.1,0.18568957
60922,0.1,0.09097319
60929,0.1,0.28948152
60936,0.1,0.24212934
60937,0.1,0.5518414
60939,0.1,0.04263301
60944,0.1,0.07929613
60946,0.1,0.24425635
60949,0.1,0.050354213
60954,0.1,0.12204607
60955,0.1,0.14083506
60956,0.1,0.085775316
60957,0.1,0.100861356
60964,0.1,0.33385032
60968,0.1,0.024025742
60970,0.1,0.20469156
60971,0.1,0.21679583
60973,0.1,0.10861198
60975,0.1,0.13609304
60982,0.1,0.25835204
60984,0.1,0.023478888
60987,0.1,0.120899685
60988,0.1,0.051199194
60989,0.1,0.06977521
60990,0.1,0.098482594
60992,0.1,0.24748252
60993,0.1,0.15457925
60995,0.1,0.28017858
60996,0.1,0.23884484
60998,0.1,0.09234951
61006,0.1,0.10387484
61007,0.1,0.016930358
61010,0.1,0.28163156
61011,0.1,0.23252393
61012,0.1,0.26999223
61013,0.1,0.27364543
61018,0.1,0.14792278
61024,0.1,0.15375589
61026,0.1,0.22111799
61028,0.1,0.2747492
61031,0.1,0.09119782
61036,0.1,0.21624091
61040,0.1,0.058329362
61043,0.1,0.15893465
61044,0.1,0.07885125
61045,0.1,0.078767896
61047,0.1,0.16903585
61049,0.1,0.1074098
61053,0.1,0.60805255
61055,0.1,0.09882778
61056,0.1,0.16337548
61058,0.1,0.17564347
61060,0.1,0.49924654
61065,0.1,0.1447085
61070,0.1,0.20620741
61073,0.1,0.24116114
61087,0.1,0.06540976
61091,0.1,0.17894538
61093,0.1,0.49596703
61096,0.1,0.3090651
61106,0.1,0.09796903
61117,0.1,0.2388713
61122,0.1,0.27724034
61125,0.1,0.1816645
61126,0.1,0.29023373
61128,0.1,0.060245816
61129,0.1,0.021003576
61130,0.1,0.091608636
61133,0.1,0.0565833
61135,0.1,0.10791017
61136,0.1,0.24830762
61140,0.1,0.3334825
61141,0.1,0.4024191
61142,0.1,0.42116052
61147,0.1,0.12017688
61151,0.1,0.20943251
61152,0.1,0.3263927
61155,0.1,0.21873276
61156,0.1,0.22957772
61159,0.1,0.11476584
61161,0.1,0.10599274
61167,0.1,0.22104114
61169,0.1,0.25432065
61170,0.1,0.13726035
61174,0.1,0.25205207
61179,0.1,0.13148066
61181,0.1,0.13286307
61185,0.1,0.15898015
61186,0.1,0.02172851
61187,0.1,0.3452099
61194,0.1,0.12771446
61195,0.1,0.22116892
61196,0.1,0.12946469
61197,0.1,0.29468688
61198,0.1,0.035979114
61201,0.1,0.3941415
61206,0.1,0.12865488
61212,0.1,0.151528
61213,0.1,0.26413587
61219,0.1,0.14121425
61220,0.1,0.07284739
61222,0.1,0.09906739
61224,0.1,0.010276383
61225,0.1,0.07500478
61228,0.1,0.2424953
61229,0.1,0.23807773
61230,0.1,0.021972846
61235,0.1,0.019375598
61239,0.1,0.2674926
61244,0.1,0.12570849
61247,0.1,0.24095851
61256,0.1,0.21527913
